~CURVE INFORMATION
#MNEM.UNIT      API CODE      CURVE DESCRIPTION
#---------    -------------   ------------------------------
 DEPT.FT                            0: 1  Depth
 HCAL.IN                       00 000: 2 HILT Caliper
 DPHZ.PU                       00 890: 3 HILT Density Porosity
 HDRA.G/C3                     00 000: 4 Delta RHO HIP Tool
 GR  .GAPI                     00 000: 5 Gamma Ray
 NPHI.PU                       00 000: 6 Neutron Porosity N
 PEFZ.                         00 000: 7 HILT Photoelectric Factor
 HMIN.OHMM                     00 000: 8 HILT Micro inverse
 HMNO.OHMM                     00 000: 9 HILT Micro Normal
 PXND.PU                       00 000: 10 HILT XPLOT Porosity
 RHOZ.G/C3                     00 000: 11 HILT Bulk Density
 RXOZ.OHMM                     00 000: 12 HILT Resisitivity flushed zone
 SP  .MV                       00 010: 13 Spontaneous Potential
 TNPH.PU                       00 000: 14 Thermal Neutron Porosity
 AT10.OHMM                     00 000: 15 2Ft Vert. Res. 10in D.I.

#---------    ---------------------------------------------------------------
  DEPT       HCAL      DPHZ      HDRA        GR        NPHI      PEFZ     HMIN      HMNO       PXND      RHOZ      RXOZ        SP     TNPH     AT10  
5319.00000 	8.30137 	15.93958 	0.09804 	92.67912 	26.65368 	3.21250 	2.16971 	2.07364 	22.65445 	2.43743 	2.95007 	16.18750 	21.42220 	2.35357 
5319.50000 	7.70858 	10.61745 	0.10157 	66.46498 	15.82726 	3.64585 	4.80724 	4.83669 	11.26862 	2.52844 	5.90280 	14.62500 	16.74944 	3.49162 
5320.00000 	7.62691 	6.00523 	0.11519 	61.60709 	14.88017 	3.92343 	10.31952 	13.44183 	7.35119 	2.60731 	14.62543 	14.50000 	14.78296 	6.19145 
5320.50000 	7.79348 	7.48433 	0.12375 	76.08997 	22.98959 	3.87949 	4.09034 	3.82398 	14.47112 	2.58202 	4.13075 	12.81250 	17.42965 	5.55948 
5321.00000 	8.56334 	13.96844 	0.12403 	100.31029 	30.89673 	3.50208 	1.72737 	1.51804 	26.89130 	2.47114 	2.10309 	10.62500 	27.16900 	2.75551 
5321.50000 	8.84674 	18.83270 	0.12960 	110.50494 	34.89581 	2.95365 	1.49935 	1.33593 	28.77029 	2.38796 	1.79333 	8.12500 	33.46701 	1.92967 
5322.00000 	8.40204 	18.75011 	0.14697 	107.26810 	31.44232 	2.47088 	2.11207 	1.82727 	26.36852 	2.38937 	2.01743 	9.00000 	31.23904 	2.02125 
5322.50000 	7.91414 	16.61506 	0.16569 	104.26547 	27.79095 	2.19009 	2.43492 	2.13467 	23.33323 	2.42588 	2.49030 	9.00000 	28.27518 	2.53747 
5323.00000 	8.24589 	15.07880 	0.17842 	103.29710 	24.14368 	2.06786 	2.29118 	2.07351 	20.25607 	2.45215 	2.61034 	10.37500 	25.95465 	2.86113 
5323.50000 	8.16589 	14.39613 	0.18371 	102.57887 	24.06098 	2.02225 	2.40199 	2.18844 	20.69067 	2.46383 	2.62830 	10.25000 	23.57325 	2.82738 
5324.00000 	8.36864 	14.26411 	0.18051 	103.42372 	24.73700 	2.05253 	2.51707 	2.16499 	19.92240 	2.46608 	2.69503 	9.18750 	22.07994 	2.87229 
5324.50000 	8.38982 	14.62699 	0.17441 	102.97054 	27.07488 	2.17281 	2.34530 	2.03143 	20.44116 	2.45988 	2.47262 	9.31250 	23.06256 	2.94034 
5325.00000 	8.54479 	14.37325 	0.18042 	100.37431 	26.31017 	2.28272 	2.16399 	2.05581 	21.16915 	2.46422 	2.90527 	8.37500 	24.98895 	3.01773 
5325.50000 	8.27476 	12.80350 	0.20379 	102.25002 	25.20689 	2.27688 	2.74171 	2.85982 	19.55153 	2.49106 	3.24523 	7.31250 	25.13305 	3.21227 
5326.00000 	8.41609 	11.97567 	0.22211 	100.43895 	25.29631 	2.21215 	2.69024 	2.57339 	20.17645 	2.50522 	3.33225 	10.18750 	24.59093 	3.26484 
5326.50000 	8.62609 	13.08318 	0.21764 	102.80666 	26.51561 	2.21064 	2.32955 	2.01705 	20.86962 	2.48628 	2.61728 	8.68750 	24.24237 	3.19145 
5327.00000 	8.56716 	14.35499 	0.18841 	89.37123 	26.64960 	2.39223 	2.11494 	1.90895 	23.27720 	2.46453 	2.37909 	8.00000 	22.22113 	3.35973 
5327.50000 	8.65109 	13.20687 	0.14395 	74.23212 	22.19254 	2.86202 	2.26722 	2.24474 	21.79561 	2.48416 	3.39194 	9.62500 	19.57393 	4.04063 
5328.00000 	7.96413 	9.73936 	0.08987 	49.49767 	16.21809 	3.59204 	5.71936 	6.31841 	12.32793 	2.54346 	6.99043 	10.81250 	14.78047 	7.04158 
5328.50000 	7.97624 	5.54819 	0.04248 	40.38150 	12.47496 	4.32584 	49.45194 	34.67754 	7.90619 	2.61513 	81.02017 	13.25000 	10.83741 	15.64146 
5329.00000 	7.93055 	2.70441 	0.01567 	35.15036 	11.43166 	4.77913 	47.44221 	33.47707 	9.38363 	2.66375 	84.27094 	14.87500 	11.15540 	22.35986 
5329.50000 	7.94197 	1.75706 	0.01036 	37.78452 	12.06384 	4.91060 	22.75369 	20.67636 	11.29889 	2.67995 	44.42736 	16.18750 	10.79854 	20.60046 
5330.00000 	7.79158 	2.20558 	0.01243 	36.20708 	11.41144 	4.89621 	21.22075 	18.40881 	8.90236 	2.67228 	35.23092 	16.06250 	10.96709 	19.97472 
5330.50000 	7.79348 	2.57042 	0.01438 	33.27695 	10.60416 	4.88251 	19.09626 	17.33460 	8.03897 	2.66605 	39.79729 	16.00000 	10.15731 	21.29972 
5331.00000 	7.72495 	2.63214 	0.01569 	32.66868 	10.60351 	4.90353 	28.56293 	24.71393 	7.64884 	2.66499 	46.31204 	16.31250 	10.11590 	20.33743 
5331.50000 	7.71352 	3.27077 	0.01963 	34.86984 	11.28197 	4.92857 	27.31871 	20.87131 	9.25483 	2.65407 	30.17628 	16.56250 	10.39034 	17.14727 
5332.00000 	7.67926 	4.29427 	0.03210 	43.00374 	12.60680 	4.93104 	20.43689 	16.08702 	10.49876 	2.63657 	24.11454 	17.68750 	10.58848 	14.19183 
5332.50000 	7.76676 	4.77088 	0.05283 	44.81560 	12.38865 	4.92557 	9.01815 	10.34476 	11.42792 	2.62842 	21.51354 	17.50000 	10.94976 	12.82679 
5333.00000 	7.62910 	4.03620 	0.06959 	45.38832 	11.31616 	4.95378 	6.41376 	8.02003 	10.39990 	2.64098 	24.78903 	15.93750 	10.37192 	12.85808 
5333.50000 	7.71043 	2.87050 	0.06646 	38.13245 	9.50494 	5.05282 	11.77381 	13.43152 	7.41781 	2.66091 	39.66689 	14.37500 	9.18610 	14.21590 
5334.00000 	7.67926 	2.51453 	0.04562 	34.83048 	8.12904 	5.21111 	37.78307 	30.14283 	5.72687 	2.66700 	68.67854 	12.18750 	8.82971 	16.12380 
5334.50000 	7.66783 	2.65770 	0.03488 	33.54417 	9.34620 	5.29571 	52.02103 	35.98045 	6.98652 	2.66455 	69.23383 	10.31250 	9.30249 	15.87704 
5335.00000 	7.59930 	3.84600 	0.05943 	46.63846 	13.12321 	5.05510 	9.58287 	10.83544 	11.43015 	2.64423 	19.81560 	9.87500 	13.53633 	11.21808 
5335.50000 	7.71765 	8.25848 	0.10249 	59.39038 	20.16940 	4.42600 	4.03671 	3.99104 	16.82974 	2.56878 	4.38073 	9.06250 	16.61152 	5.93099 
5336.00000 	8.16120 	14.97815 	0.14073 	67.43541 	23.82275 	3.53082 	1.85578 	1.61938 	21.53190 	2.45387 	2.42700 	4.81250 	20.37956 	3.42975 
5336.50000 	8.28352 	19.91521 	0.15684 	63.81715 	24.96391 	2.69595 	1.67387 	1.47551 	22.23766 	2.36945 	1.88840 	-4.37500 	21.69988 	2.95051 
5337.00000 	8.81427 	19.32929 	0.15265 	59.59763 	22.30818 	2.23498 	1.96960 	1.70895 	21.20005 	2.37947 	2.02580 	-4.06250 	19.58664 	3.57524 
5337.50000 	8.36460 	15.91200 	0.12052 	49.05578 	19.44926 	2.37326 	2.30723 	2.03394 	17.78291 	2.43790 	2.88405 	-1.25000 	17.09325 	5.17979 
5338.00000 	7.91913 	12.61222 	0.07143 	42.13404 	15.55868 	2.95327 	5.93907 	5.17489 	12.23972 	2.49433 	4.84258 	-0.68750 	13.72863 	7.73493 
5338.50000 	7.89652 	10.16780 	0.02937 	38.36811 	12.05906 	3.57441 	14.29378 	11.41050 	9.46891 	2.53613 	15.64485 	-1.12500 	11.82180 	11.02363 
5339.00000 	7.89140 	8.30136 	0.01322 	44.90638 	12.00642 	3.87137 	52.86869 	36.48731 	8.50050 	2.56805 	23.52352 	-1.43750 	11.97518 	14.60286 
5339.50000 	7.80146 	7.87085 	0.01589 	52.50923 	16.57552 	3.79208 	18.37238 	14.60115 	12.51596 	2.57541 	15.98797 	-0.75000 	13.87992 	10.32668 
5340.00000 	7.76922 	9.92104 	0.02153 	54.87090 	19.76417 	3.50397 	6.98782 	5.84276 	17.50335 	2.54035 	10.77593 	-0.06250 	16.50579 	5.94371 
5340.50000 	7.70772 	12.92665 	0.02764 	46.20757 	20.16810 	3.18252 	9.95634 	8.41209 	20.32424 	2.48895 	11.68072 	-12.00000 	18.76350 	4.48328 
5341.00000 	7.63357 	14.90561 	0.03780 	37.77459 	18.78161 	2.96185 	11.35994 	12.04901 	16.06576 	2.45511 	20.75000 	-25.93750 	16.59013 	4.55166 
5341.50000 	7.70210 	15.07341 	0.04911 	30.51339 	16.34248 	2.91270 	21.15852 	18.73706 	15.54866 	2.45224 	35.02093 	-29.25000 	15.00094 	5.51751 
5342.00000 	7.57180 	14.31352 	0.04881 	28.64399 	14.08403 	3.08266 	13.19897 	14.73463 	15.08123 	2.46524 	45.68703 	-30.18750 	13.62593 	6.99035 
5342.50000 	7.67397 	13.02949 	0.03299 	25.74005 	11.44853 	3.46470 	34.80284 	26.48901 	12.59087 	2.48720 	52.35847 	-26.81250 	11.05078 	9.02550 
5343.00000 	7.69472 	10.65979 	0.01142 	26.33990 	9.56392 	3.97320 	45.98648 	32.41739 	9.27711 	2.52772 	75.89496 	-19.25000 	8.85551 	12.83755 
5343.50000 	7.74766 	7.90044 	-0.00646 	25.26348 	8.80048 	4.47894 	60.71304 	40.85194 	7.50130 	2.57490 	86.39340 	-14.31250 	7.68721 	19.46296 
5344.00000 	7.70452 	6.14937 	-0.01382 	26.49614 	8.63134 	4.85586 	36.12537 	28.59009 	6.58074 	2.60485 	117.63342 	-9.43750 	8.85651 	25.61055 
5344.50000 	7.63357 	5.47703 	0.00320 	36.07170 	10.15228 	4.92747 	11.83184 	15.19558 	6.28106 	2.61634 	130.60037 	-3.25000 	9.49582 	20.76139 
5345.00000 	7.62885 	5.35823 	0.05061 	63.10853 	13.34815 	4.54765 	9.03492 	12.15410 	10.69407 	2.61837 	11.18087 	4.75000 	12.82013 	11.11835 
5345.50000 	7.99419 	6.28431 	0.10680 	86.04381 	18.65815 	3.81657 	3.48837 	3.06780 	17.65199 	2.60254 	4.32269 	10.25000 	18.45348 	4.86165 
5346.00000 	8.27478 	8.86773 	0.14264 	103.76784 	25.32545 	3.02745 	2.34841 	2.00262 	20.31443 	2.55836 	2.57212 	12.37500 	22.40970 	2.79205 
